PHONE_USE_MTH,L90D_RG_CTT_TM,SCR_CELL_CALLED_TIMES,SCR_CELL_CALLED_PHONE_CNT,SCR_CELL_CTT_DAYS_CNT,SCR_CELL_CALLED_CTT_DAYS_CNT,SCR_CELL_180_CALLING_SUBTTL,SCR_CELL_MRNG_CALLED_TIMES,SCR_CELL_CALL_TTL_TIME,SCR_CELL_AFTN_CALL_TTL_TIME,SCR_CELL_NIGHT_CALL_TTL_TIME,SCR_CELL_90DAY_CALLING_TIMES,SCR_CELL_90DAY_CALL_TIMES,SCR_CELL_CALL_PHONE_CNT,SCR_CELL_CALLING_CTT_DAYS_CNT,SCR_CELL_CALLED_TTL_TIME,SCR_CELL_NIGHT_CALLED_TTL_TIME,SCR_CELL_AFTN_CALLING_TTL_TIME,SCR_CELL_NIGHT_CALLING_TTL_TIME,SCR_CELL_DAY_CALLING_TTL_TIME,SCR_CELL_EVN_CALL_TTL_TIME,SCR_CELL_CALLING_TTL_TIME,SCR_CELL_90DAY_CALLING_TTL_TIME,SCR_CELL_CALL_SMY_ANS_AFTN_CNT,SCR_CELL_CALL_SMY_ANS_AFTN_TM,SCR_CELL_LOCAL_CALL_TIME,SCR_CELL_90DAY_CALL_TTL_TIME,SCR_CELL_CALL_LSTM2_CONTACTS_CNT,SCR_CELL_NET_LSTM6_ONL_FLOW,SMS_L150D_TTL_PPL,SMS_L30D_SEND_CNT,SMS_L30D_TOTAL_CNT,sms_l90d_send_cnt,sms_l90d_total_cnt,SCR_CELL_SMS_LSTM3_SEND_CNT,TRC_LSM1_AVG_PLAN_AMT,TRC_LSM1_AVG_TOTAL_AMT,TRC_LSM5_PLAN_AMT,TRC_LSM5_TOTAL_AMT,SCR_CELL_MAX_PLAN_AMT,SCR_CELL_PH_USE_MONS
17,19121,1073,266,173,171,1399.84,359,249466,46427,57308,0,0,325,167,128308,42695,19733,27479,48164,25930,121158,33416,370,26649,239506,71710,205,-9999999,19,736,736,2122,2122,2143,163.47,222.15,606.47,1041.53,196,17
5,4187,344,71,161,133,0,101,198098,64289,22586,0,0,120,150,66901,29097,42990,17131,75173,5201,131197,100684,112,21299,0,146392,84,-9999999,21,16,16,94,94,95,0,151.5,0,587.19,0,5
91,21817,2143,693,173,173,79.65,723,597821,174872,60007,0,0,952,173,211882,76401,104969,41280,186023,3373,385939,241509,881,69250,0,363216,416,-9999999,85,35,36,289,290,331,199,199,850,936.35,199,91
60,38916,1366,400,142,137,5.4,559,121269,61475,6086,0,0,514,118,83951,4976,18979,1407,32808,937,37246,20849,564,42471,0,78706,243,-9999999,31,8,8,158,160,159,400,409.1,1519,1842.75,400,60
38,19400,1848,298,173,173,2199.25,566,203222,79328,9782,0,0,379,167,118346,27625,27700,4956,53813,2423,83082,52342,747,50782,187793,116962,190,-9999999,54,103,103,266,266,328,111,182.2,465.23,900.1,111.23,38
72,8115,782,142,173,171,14.82,243,201928,52498,45982,0,0,173,133,140203,27537,16537,21533,27776,13417,61725,27505,252,35961,2405,123744,79,-9999999,7,4,4,23,23,21,149,159,745,809.82,149,72
5,6676,529,222,166,162,0,172,62840,16210,3004,0,0,254,81,40535,13118,6006,441,13977,216,22305,13913,155,10204,0,33299,114,-9999999,6,6,6,20,20,20,0,127.97,0,777.25,0,5
67,9987,1131,250,172,172,0,255,128049,37862,14967,0,0,301,140,87245,34236,13134,3747,20166,9804,40804,20639,377,24553,0,72054,139,-9999999,14,118,118,198,198,157,196,196.5,544,593.7,196,67
5,12161,230,86,59,57,0,97,42078,17171,1355,0,0,143,52,19700,3447,10925,1117,18189,35,22378,13266,82,6154,0,23143,43,-9999999,23,17,17,72,72,86,129,154,645,783.15,129,5
50,19198,517,251,166,153,23.4,187,121887,40454,4426,0,0,374,134,55152,11717,19302,2189,48464,1088,66725,33910,225,20494,0,67868,139,-9999999,22,105,105,345,345,336,105,183.99,525,819.89,105,50
52,11473,461,295,169,147,65.25,124,168150,47543,28369,0,0,412,145,24499,5181,38742,22537,53338,8382,143651,50310,176,8801,0,59958,183,-9999999,6,64,64,80,82,60,116,131.34,540,690.7,116,52
78,9560,456,165,151,128,800.09,146,100736,29927,4850,0,0,268,143,21212,3902,21218,3022,39334,245,79524,43262,192,8709,59830,54720,108,-9999999,24,8,8,36,36,53,38,106.43,190,581.2,38,78
116,14997,378,181,152,140,52.04,142,59057,18184,1752,0,0,220,99,27361,6230,10688,1165,24804,802,31696,21048,150,7496,7586,34420,81,-9999999,4,3,3,15,15,19,69,69.49,345,364.02,69,116
30,22962,1310,403,172,170,211.66,396,194992,54048,13218,0,0,612,163,116618,60354,23365,6921,42888,2396,78374,47419,468,30359,28708,135244,263,-9999999,27,78,78,154,154,131,162.98,221.06,714.97,941.07,162.99,30
73,44121,1706,385,173,173,837.9,548,314666,120029,17069,0,0,475,172,144671,35780,62682,9671,113905,4591,169995,86179,621,57329,305080,153878,202,-9999999,20,43,547,115,1768,105,305,201.4,1181,1163.49,315,73
115,26335,441,229,147,136,176.51,179,63266,29594,1691,0,0,324,94,32238,5268,15732,1072,26988,352,31028,23498,175,13706,59231,38775,170,-9999999,7,695,695,2409,2409,2261,58,60.3,290,393.96,58,115
32,7563,294,140,147,130,0,114,25645,8947,1289,0,0,185,80,13884,3126,4871,876,8060,95,11761,6765,98,4076,2960,14857,82,-9999999,15,66,66,156,156,124,99,104.6,486,576.27,108,32
66,16440,325,153,128,118,42.14,50,55178,20775,7895,0,0,194,95,32018,11014,9984,2863,12570,5195,23160,12165,158,10574,38745,28504,84,-9999999,11,24,1178,78,1732,68,128,260.15,640,1012.15,128,66
123,9745,446,233,157,148,0,223,32031,11005,1265,0,0,264,71,21949,2837,3106,322,7646,290,10082,6886,160,7899,28035,19720,115,-9999999,11,2943,2943,2943,2943,1247,220,298.54,818.8,1355.85,220,123
87,8135,235,161,145,127,20.33,114,28820,10304,1508,0,0,209,76,13558,3814,5499,944,12715,741,15262,8830,66,4805,21676,16781,84,-9999999,7,1757,1757,2942,2942,1859,88,88.6,450,461.27,98,87
67,9781,1841,427,173,173,24.75,684,219537,82718,8218,0,0,700,172,95678,17474,44259,4441,90322,345,123859,60964,695,38376,0,104500,256,-9999999,49,73,74,93,94,36,206,226,1030,1518.65,206,67
5,7359,417,174,145,129,0,120,75896,25971,6317,0,0,225,107,38087,10917,11530,3597,23538,3573,37809,14912,161,14441,0,28122,80,-9999999,22,10,10,30,30,49,129,131.22,651,707.43,134,5
42,18500,2198,459,173,173,252.45,585,314240,86200,56394,0,0,565,171,167973,43749,35185,31432,62877,33325,146158,38522,831,51000,0,108113,245,-9999999,19,140,140,289,289,310,136,199.84,580,1151.83,136,42
5,4239,250,156,118,105,0,70,24675,7798,1087,0,0,191,65,18690,6301,1935,209,3658,246,5985,1774,86,5863,14613,11699,65,-9999999,0,9,9,16,16,22,129,100.8,645,929.77,129,5
5,767,158,32,138,84,81.3,41,155987,51754,2125,0,0,46,120,33050,7505,40197,1673,81933,223,122937,59708,68,11557,0,73706,21,-9999999,4,27,27,80,80,79,99,112.98,495,665.04,99,5
26,9885,921,203,170,164,1339.5,275,133651,51640,7082,0,0,256,157,62538,18607,27884,3576,46412,2178,70931,30282,341,23658,0,52124,105,-9999999,15,11,11,25,25,26,153,172.43,975,1135.09,228,26
5,7300,1642,144,173,172,0,354,275419,87821,19324,0,0,243,173,109611,37805,50727,11910,105871,3065,165808,86920,619,36772,0,144756,123,-9999999,23,8,8,44,44,65,0,216.18,0,1057.12,0,5
47,37500,1170,392,173,172,285.3,304,118391,41652,9144,0,0,518,156,64908,20219,17295,4121,28917,2110,53483,23153,445,24357,0,55601,221,-9999999,5,7,7,26,26,34,15,236.6,75,617.65,15,47
51,9198,365,169,142,127,0,91,45330,13355,2393,0,0,211,96,24343,6572,5598,891,12557,524,20987,10503,126,7757,0,20788,81,-9999999,2,0,0,1,1,2,141,187.14,455,680.79,141,51
49,4472,411,150,134,126,611.8,125,61847,22158,7297,0,0,177,73,35150,6394,7235,4811,14845,2333,26697,4468,160,14923,21097,12736,56,-9999999,15,1654,1654,2912,2912,1805,77.9,79.3,443.97,521,132.37,49
68,11500,402,173,156,143,14.75,91,39950,16779,1784,0,0,215,104,25295,8615,6391,382,11372,217,14655,7894,178,10383,7559,15482,78,-9999999,14,51,51,140,140,118,38,93.16,490,688.96,138,68
45,35740,761,503,166,161,6.45,136,83664,35830,7900,0,0,601,126,32991,6638,21588,3261,32567,5686,50673,35793,351,14064,0,50316,232,-9999999,28,65,72,124,170,73,86,277.85,549,1910.55,211,45
131,13697,488,239,137,132,0,168,69620,23420,6143,0,0,307,101,35473,12986,12202,2499,22834,3600,34147,19375,175,10439,57587,42949,153,-9999999,5,30,30,53,53,53,178,183.7,633.15,655.65,178,131
72,50911,455,298,163,151,5599.14,203,94781,35343,7324,0,0,459,129,22963,4203,25843,5209,58043,204,71818,53592,163,9500,1276,65053,244,-9999999,22,19,19,65,65,68,20,303.6,100,1108.54,20,72
71,11760,1079,312,171,170,165.3,329,88935,32000,5504,0,0,366,139,49484,10886,14084,1197,27053,335,39451,14644,342,17907,83581,33313,152,-9999999,11,337,337,881,881,771,148,153.3,510,553.93,148,71
9,5681,326,198,147,128,14.1,117,35105,10246,2996,0,0,245,96,18023,4955,5264,1489,10935,1243,17082,9503,84,4870,0,18247,116,-9999999,6,18,18,27,27,24,96,101.35,420,408.64,96,9
24,27406,1113,411,173,168,0.2,380,90621,37951,9066,0,0,464,152,54448,9934,15516,3797,25799,416,36173,22469,408,22435,0,56505,203,-9999999,18,7,12,21,38,24,106,145.3,530,748.5,106,24
37,13530,526,203,172,155,1214.86,97,191954,98426,37691,0,0,267,166,41744,11969,79486,32235,82832,32226,150210,84518,211,18927,1766,107505,147,-9999999,18,19,19,165,165,212,135,326.15,675,1194.49,135,37
55,64703,1663,620,173,173,11.97,631,218552,87443,16260,0,0,783,167,113197,20860,42006,10319,78337,655,105355,52450,668,45423,175383,106718,329,-9999999,11,2924,2924,2924,2924,1012,158,444.97,790,1702.87,182,55
62,17429,1382,589,172,172,1820.2,445,318569,116438,92471,0,0,639,122,229473,38002,28176,20825,44516,57748,89096,47841,535,88237,3328,139270,379,-9999999,10,2933,2933,2933,2933,0,137.06,397.26,637.06,1158.61,170,62
5,4829,1138,272,171,171,0,390,165885,44730,12106,0,0,321,156,108752,41382,16554,3840,36787,479,57133,24061,358,28155,0,61046,142,-9999999,39,540,540,1533,1533,1444,149,154.8,1271.82,1389.14,285.82,5
86,8465,230,123,146,108,70.68,71,25529,13685,1201,0,0,151,101,12341,663,7649,443,11901,0,13188,7587,130,5944,23234,14711,67,-9999999,7,42,528,75,1066,42,78,99.07,462,484.63,138,86
21,17887,881,329,166,162,1194.1,256,297892,114218,31773,0,0,393,141,152320,47364,61491,18359,82604,12379,145572,76082,363,52727,229319,168534,182,-9999999,21,20,20,81,81,82,158,271.47,709.98,1063.34,158,21
27,10067,1344,185,172,169,0,428,99767,31285,15591,0,0,229,134,69490,18289,9000,5458,17351,4101,30277,15381,455,22212,984,46390,112,-9999999,11,2965,2965,2965,2965,268,169,238.4,827,1379.88,171,27
69,5745,589,184,168,162,21.17,155,58143,22895,4118,0,0,214,129,37724,9573,6786,1608,9931,1644,20419,11664,252,16075,1583,32382,124,-9999999,2,2,2,8,8,10,71,141.87,355,449.5,71,69
41,13084,357,68,168,131,581.02,105,43433,11928,5514,0,0,99,163,15086,4897,6883,4305,14037,1623,27470,16149,128,4580,29022,23783,55,-9999999,16,8,8,83,83,93,180,213.74,651.62,773.37,203,41
151,12255,1111,304,166,163,0,371,75042,31457,5526,0,0,406,139,47434,7282,11567,2399,21921,641,27608,14518,435,19873,66577,45518,197,-9999999,6,14,14,54,54,55,208,660.9,1036.67,2075.7,208,151
38,2693,253,161,115,111,0,85,16215,6442,268,0,0,171,22,10887,2026,1605,50,4832,249,5328,2705,86,4837,0,8209,58,-9999999,9,0,0,2,10,2,136,152,680,1143.4,136,38
60,13222,945,434,173,171,112.2,219,124056,34706,12320,0,0,548,167,50668,18629,21307,5579,41275,3888,73388,39588,245,13399,0,63798,213,-9999999,23,9,10,63,75,93,81,101,561,1056.6,120,60
20,6055,311,189,138,114,45.9,114,126500,44044,12871,0,0,240,105,20461,4724,35390,11956,70291,2425,106039,45536,116,8654,0,55841,69,-9999999,11,1,57,10,87,15,154.07,169,1221.14,1525.57,319,20
91,62498,956,298,172,168,0.29,354,162080,69389,3876,0,0,373,159,90969,20868,31254,2812,48055,473,71111,48330,401,37472,110856,102089,189,-9999999,7,84,84,187,187,159,907,924.47,1615,1732.87,907,91
35,4219,819,262,141,139,1.8,297,77790,33511,1824,0,0,298,130,47925,10291,12571,1129,23155,47,29865,16107,322,20907,0,36337,86,-9999999,1,0,0,1,3,1,198,203,425.46,563.12,198,35
79,16953,1660,630,173,172,260.3,597,218347,71730,22870,0,0,801,164,101295,19456,34714,15571,78178,480,117052,56468,648,36937,165504,103035,304,-9999999,23,2205,2205,2923,2923,1484,188,226.29,850,2564.73,188,79
71,10559,721,346,159,154,264.25,260,101956,42092,1365,0,0,498,102,40205,10608,25682,810,51090,7,61751,12019,302,16332,0,29249,156,-9999999,27,17,17,56,56,92,0,60.35,0,1224.99,0,71
62,164559,1958,632,160,159,10.83,865,364751,151591,29328,0,0,671,123,301276,6494,26154,2609,58023,16,63475,37024,826,125437,306910,197382,325,-9999999,21,140,639,420,1475,443,124,74.3,546.48,486.06,124,62
37,7216,477,168,163,156,710.14,123,53661,22594,4918,0,0,216,91,35266,5235,5830,746,14262,196,18395,5467,203,16701,36402,19967,85,-9999999,19,41,41,92,92,94,50,88,290,750.93,70,37
16,83033,1254,325,171,171,0,373,299558,57326,23607,0,0,490,145,178802,102883,19047,13817,41102,2600,120756,59717,447,38199,0,134192,245,-9999999,2,69,69,227,227,239,83,88.2,376.3,569.09,90,16
79,47128,1106,308,171,167,1957.76,258,169743,48193,20246,0,0,399,149,105059,45866,19066,8434,28418,9364,64684,18992,402,28970,101895,48664,117,-9999999,13,984,984,2564,2564,2344,43,126.54,415,780.82,138,79
114,12533,936,456,172,169,73.53,277,65040,27686,4621,0,0,522,140,42441,11715,7877,2172,14459,505,22050,13524,392,19566,1527,38629,254,-9999999,13,20,20,55,55,51,68,79.34,340,578.56,68,114
84,4032,1628,246,173,173,0,549,184132,79160,3581,0,0,330,171,101720,21450,35441,1731,64204,434,82412,32649,696,43608,174984,74685,135,-9999999,42,599,599,1733,1733,1708,43,44.9,214,227.1,45,84
34,7454,483,252,155,139,0,168,41444,12003,1696,0,0,286,88,26427,7202,4090,282,7565,394,15017,9712,130,7913,37011,26407,113,-9999999,13,293,293,823,823,793,88,104.4,350,429.04,88,34
5,4837,2131,939,111,111,0,709,179714,73754,12675,0,0,1085,108,110110,24373,29557,4793,48735,3830,69604,15138,900,44008,0,38735,0,-9999999,104,41,41,240,240,228,0,188.8,0,880.9,0,5
95,13698,1473,332,173,171,688.2,453,155687,51956,12835,0,0,413,169,78711,22225,26106,5119,47606,1882,76976,36679,444,25850,139116,79478,206,-9999999,49,1495,1495,2977,2977,1960,240.33,243.51,1206,1260.78,282.26,95
100,10943,657,356,166,161,0,213,88272,38478,2729,0,0,434,116,57800,15078,14560,674,23670,593,30472,16669,281,23918,47055,40240,195,-9999999,10,1,1,27,27,50,98,158.1,520,628.86,118,100
0,411,96,24,19,19,0,39,33888,6894,2368,0,0,32,19,7124,2601,5802,2183,15144,347,26764,26764,29,1092,0,33888,0,-9999999,11,13,13,57,57,91,0,187.64,0,1139.38,0,0
36,12944,519,304,165,156,488.48,138,97594,31062,9188,0,0,363,122,43035,14959,13459,6247,20594,6091,54559,19618,213,17603,5067,42129,175,-9999999,19,5,5,27,27,32,101,169.1,505,727.86,101,36
15,6675,441,193,158,143,925.55,126,103415,22252,9039,0,0,251,143,35219,15900,15340,4622,35542,1006,68196,29805,140,6893,66375,44936,96,-9999999,4,60,60,188,188,183,168,243.34,672,944.68,168,15
27,4949,173,100,114,98,152.5,59,25966,9588,1612,0,0,105,35,18558,4631,2624,116,4740,690,7408,3001,72,6905,12155,13068,51,-9999999,3,77,77,193,193,221,668,668.6,860,891.2,668,27
40,39239,1024,419,172,170,594.13,316,141082,58119,5450,0,0,491,150,78899,20175,25845,1481,44001,451,62183,30320,418,32218,0,67377,241,-9999999,13,11,843,24,2271,19,189,207.2,885,927.94,190,40
59,27392,986,207,172,168,277.4,85,82911,19314,24905,0,0,277,140,53215,17600,6916,6361,10598,16925,29696,18017,200,12398,74032,48576,113,-9999999,15,131,742,423,2243,373,153,128,712,824.54,174,59
77,13184,479,125,159,148,0,182,57576,23025,1984,0,0,160,114,28583,6156,13266,615,22100,11,28993,18495,159,9587,52106,35170,74,-9999999,9,13,13,62,62,63,144,209.3,693,780.55,144,77
71,10799,822,317,168,164,60.8,270,87308,36386,6420,0,0,375,130,56279,11857,12927,2854,22311,312,31029,13519,353,23086,0,45346,159,-9999999,47,13,50,64,154,92,41,67.9,262,385.2,83,71
5,3882,509,144,168,145,0,121,43965,15028,3922,0,0,180,38,28489,9209,798,778,1504,1841,3430,2254,171,10274,10467,25669,90,-9999999,20,3,196,23,478,22,0,0,597,0,199,5
68,9130,471,237,164,147,610.85,133,108536,23010,9723,0,0,285,137,52288,24604,9937,3753,19462,1415,56248,37249,157,12864,83065,60390,144,-9999999,21,2039,2039,2904,2904,1476,54,116.2,327.1,766.49,76,68
124,7545,335,111,148,126,0,93,30651,10007,3411,0,0,146,113,17948,6118,5075,899,7788,795,12703,8175,100,4932,0,18013,65,-9999999,13,91,91,102,102,31,58,138,358,1160.5,118,124
5,4402,1002,161,171,166,0,352,73715,26550,7946,0,0,221,155,37758,5820,11505,4538,21408,1690,35957,24497,377,15045,0,45266,148,-9999999,17,34,34,87,87,74,0,475.9,0,2182.1,0,5
5,21119,501,125,172,116,405.2,142,185809,50389,31259,0,0,316,171,35486,9746,40898,24831,80663,7958,150323,94434,158,9491,134942,105528,175,-9999999,0,17,17,55,55,50,0,5,0,165.45,0,5
5,922,87,48,77,64,0,28,11305,3627,1108,0,0,53,34,4766,1015,1339,802,5176,0,6539,5146,39,2288,0,8072,22,-9999999,3,7,7,13,13,7,0,125.5,0,1873.58,0,5
31,1052,423,243,151,148,0,89,28895,7897,2232,0,0,260,30,23750,11950,1521,880,2206,235,5145,1166,109,6376,24976,14697,83,-9999999,8,242,242,1267,1267,1516,108,108.4,459.96,586.57,127.97,31
145,10997,1041,421,169,168,134.79,276,86302,34864,9295,0,0,479,121,53754,12136,11583,4513,19667,4850,32548,14894,476,23109,25607,42682,222,-9999999,19,85,85,177,177,146,88,111.04,615,817.29,293,145
36,4600,162,86,107,81,41.07,62,20611,7813,942,0,0,111,70,11040,3173,3875,440,5482,220,9566,5719,57,3938,12109,13137,67,-9999999,19,354,354,1038,1038,924,63,76.11,315,385.89,63,36
49,20944,949,404,172,168,324.7,268,206319,80025,18352,0,0,623,151,85231,29016,48981,8010,80404,2284,121088,30781,331,31044,186096,65133,265,-9999999,74,48,48,200,200,254,132.01,132.01,640.65,757.33,180,49
98,21442,926,359,170,168,1106.82,261,135400,66501,5012,0,0,428,139,75420,12561,25556,3188,45816,865,59980,20955,430,40945,118809,53380,156,-9999999,3,32,32,68,68,92,89,89.37,345,405.73,89,98
88,58655,1251,382,173,173,0,404,162637,80752,5815,0,0,533,167,79530,12807,39485,4184,61022,218,83107,40025,580,40715,154329,77101,248,-9999999,17,46,826,78,1426,86,208,208,978,921.7,208,88
5,9207,4069,1285,173,172,0,1290,454074,153246,23556,0,0,1397,173,259926,61994,46729,9649,88120,904,194148,71991,1636,106448,0,157330,404,-9999999,20,1128,1128,2985,2985,2491,220,262.2,1220,1651.1,250,5
47,11468,1024,285,172,172,0,319,151446,47230,11963,0,0,308,148,98712,27702,13222,3451,24171,3423,52734,26817,385,34008,0,84481,144,-9999999,11,1,2,12,15,12,106,106,530,594.2,106,47
5,23912,727,157,170,146,0,321,180353,62871,3806,0,0,238,25,109019,40998,5503,202,9399,296,9865,3421,245,35658,18119,106427,109,-9999999,31,10,405,28,1047,31,99,0,198,0,99,5
36,6218,257,87,141,121,91.51,86,27413,6325,2120,0,0,110,70,18418,7651,1527,1351,4612,94,8995,5509,91,4798,25789,18532,61,-9999999,25,88,1108,203,2833,169,193,347.05,608.97,1051.75,205.97,36
5,8032,549,190,165,150,0,149,94521,30392,4184,0,0,293,144,44241,13276,17038,854,25699,645,50280,28841,182,13282,46552,51448,120,-9999999,0,9,9,31,31,31,129,198,645,960,129,5
79,23889,902,393,173,169,1732.61,292,293735,116981,11208,0,0,510,172,165806,34657,48051,5554,82583,957,127929,62666,360,68784,26038,171716,179,-9999999,7,158,158,492,492,450,88,128.2,560,791.9,188,79
45,1813,86,72,83,63,0,41,5963,3063,207,0,0,88,42,2511,620,2004,121,3234,0,3452,1233,37,1059,0,2241,35,-9999999,6,12,12,43,43,45,46,158.42,230,397.43,46,45
65,26286,1237,387,171,168,1447.8,385,230287,72442,26365,0,0,482,141,136504,48266,31448,14764,50027,7895,93783,20926,451,40926,207567,60918,163,-9999999,40,21,21,122,122,277,138.9,159.9,549.8,892.1,145.9,65
5,4627,581,187,171,160,0,144,46459,18449,1302,0,0,247,138,24251,8444,9783,582,14692,267,22208,14132,200,8666,0,29410,119,-9999999,22,42,42,58,58,29,0,306.3,0,1448,0,5
56,3083,308,154,139,126,0,89,26869,11601,1357,0,0,175,83,19254,5215,3034,395,5936,81,7615,4305,133,8379,0,10656,62,-9999999,14,15,16,36,44,37,86,86,430,1023.3,86,56
120,19158,547,165,164,149,2.99,161,52673,13112,5499,0,0,229,104,38716,10260,4011,2431,7598,2510,13957,8547,160,9073,34007,32570,143,-9999999,10,32,32,138,138,132,93,106.05,438.98,566.3,112.99,120
72,7488,636,189,168,157,453.53,173,102577,38351,6751,0,0,223,117,73620,20674,13335,1436,17916,736,28957,12096,191,25016,401,45778,107,-9999999,45,32,32,156,156,154,88,134.41,442,657.34,89,72
5,387,122,55,93,80,0,38,12239,2810,687,0,0,65,38,6710,2898,1163,23,4962,24,5529,3169,38,1647,0,6717,31,-9999999,12,2,2,11,11,20,0,0.3,0,426.27,0,5
5,12595,446,213,164,154,0,120,90595,22562,24251,0,0,287,132,42628,10442,14036,6951,26157,13609,47967,32809,151,8526,0,61827,140,-9999999,29,25,25,74,74,93,0,296.2,0,1051.6,0,5
5,10729,432,228,156,141,0,170,113172,27654,7627,0,0,588,137,39236,12439,15657,4237,52232,429,73936,19427,144,11997,0,34043,58,-9999999,56,801,801,1494,1494,1246,229,229.1,1095,1134.41,229,5
86,43691,1628,469,173,173,0,460,155751,59354,13620,0,0,661,167,83076,21490,27876,6691,46701,4579,72675,48988,610,31478,122957,101845,341,-9999999,0,0,0,0,0,0,196,199.8,970,978.2,196,86
19,8155,286,149,149,130,26.9,75,35056,14921,6433,0,0,207,100,14558,2073,7130,5220,11804,4118,20498,8441,108,7730,0,15147,88,-9999999,24,35,36,93,95,107,296,297.1,1130,1282.4,296,19
15,24468,1515,397,173,172,753.52,575,430771,149058,49799,0,0,515,173,145687,28078,97794,35814,197628,3485,285084,133036,566,51052,292270,218929,267,-9999999,52,38,38,103,103,81,73,275.54,565,1569.9,168,15
69,14922,771,470,167,165,211.85,232,96166,38897,6085,0,0,551,120,53164,11206,19817,420,32997,2478,43002,22670,296,19080,0,53547,238,-9999999,14,390,390,888,888,697,68,73.95,360.04,402.7,98.03,69
72,6790,317,200,153,133,105,94,22877,12204,1859,0,0,249,77,13027,2550,6214,208,8205,772,9850,5658,123,5990,11110,12762,116,-9999999,29,136,136,325,325,269,131,160.22,465,574.99,131,72
5,5125,245,42,92,86,0,43,24936,8616,2987,0,0,67,70,11038,3671,4235,2383,5960,253,13898,8979,98,4381,0,14648,31,-9999999,3,24,24,63,63,48,169,235.5,845,877.28,169,5
34,33097,574,458,160,155,0,204,78139,36726,3254,0,0,535,103,34357,7761,21925,2228,28455,1475,43782,22628,291,14790,52248,37305,200,-9999999,3,1950,1950,2968,2968,1630,148,170.8,720,964.32,148,34
5,713,0,0,64,0,0,0,74850,19108,18473,0,0,163,0,0,0,0,0,0,5461,0,0,0,0,0,29114,69,-9999999,0,0,0,0,0,0,50.54,123.1,297.49,588.6,79.5,5
48,3122,519,266,164,160,75.76,165,75577,12832,22079,0,0,303,101,38116,16622,5605,15084,7339,6182,37461,22144,151,7227,0,41399,131,-9999999,12,19,19,47,47,58,97,186.04,485,668.24,97,48
49,26650,1449,325,173,173,163.39,420,168422,59576,15821,0,0,398,169,88977,22497,28846,4712,51067,6938,79445,46468,499,30658,0,92236,205,-9999999,29,9,14,59,81,64,46,97.79,172,502.15,58,49
5,2467,593,139,158,151,0,129,64793,15743,23341,0,0,153,106,43933,9866,4535,8944,9004,18166,20860,10335,159,11208,0,29815,69,-9999999,1,1,1,2,2,1,0,224.6,0,921.8,0,5
5,13133,3113,563,173,173,0,1102,388217,170387,23662,0,0,723,172,182559,27952,89015,11789,157182,738,205658,105579,1304,80779,0,196765,354,-9999999,28,6,6,31,31,31,0,270.95,0,1281.05,0,5
4,3325,934,239,62,62,0,330,118781,45209,11445,0,0,328,62,52659,10795,26563,6524,47071,977,66122,28637,325,18646,0,55412,205,-9999999,20,10,10,49,49,45,0,417.1,0,1896.61,0,4
5,14662,2078,338,141,141,0,654,194176,78668,24691,0,0,390,140,114546,13429,28812,12183,46219,1144,79630,46537,919,49856,0,116421,197,-9999999,3,3,3,30,30,39,0,433.1,0,2166.2,0,5
67,22053,678,349,169,162,22,122,77543,24674,15310,0,0,437,136,35413,10813,11835,9296,19741,12806,42130,26575,210,12839,0,47736,217,-9999999,8,7,14,11,22,5,60,128,305,602.8,65,67
5,688,1047,112,172,168,0,305,91443,26919,10130,0,0,180,162,39683,14492,16231,6349,32656,1535,51760,25216,282,10688,0,45076,78,-9999999,40,214,214,560,560,478,139,139.1,665,730.11,139,5
78,11206,593,327,171,157,0,169,82094,38273,3919,0,0,392,147,39249,9862,21356,2455,30292,637,42845,23075,302,16697,74000,46199,189,-9999999,8,33,33,119,119,113,181,178.3,735,1084.38,191,78
66,16995,248,143,136,114,351,72,66082,19687,4531,0,0,209,95,36325,17966,12210,911,20948,1394,29757,16820,96,7477,0,29167,98,-9999999,6,1873,1873,2957,2957,1962,110,242.94,714,1178.48,188,66
139,67425,2892,496,173,173,2642.33,727,455069,187709,28050,0,0,685,172,211909,67439,107421,13058,147782,5361,243160,92176,1245,80092,434891,184199,343,-9999999,32,49,837,131,1918,225,274,290.43,1160,1515.32,274,139
21,18461,353,231,137,131,47.4,95,39802,9217,3148,0,0,258,50,25719,14550,4536,338,10577,1315,14083,12445,143,4681,0,24776,137,-9999999,3,14,14,70,70,85,18,191.05,99.9,884.94,27.9,21
63,3797,163,97,107,85,39,42,18242,5947,404,0,0,118,65,9631,3804,2884,247,6600,83,8611,7201,50,3063,0,13302,52,-9999999,10,31,32,48,49,21,162,175,776,1107,170,63
148,4595,586,96,162,153,0,165,56726,26131,4933,0,0,144,141,32829,5023,11166,1879,17446,215,23897,12273,272,14947,51106,30769,54,-9999999,2,115,115,287,287,380,658,663.33,890,902.03,658,148
